"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,         561,      -3.822169301,      -6.503910425,     -0.6030450544,     -0.5412443767,       3.087113402,       1.876818429
          0,           0,         562,      -3.823367103,      -6.505187826,     -0.6065349494,     -0.5425425046,        3.08571721,       1.876123158
          0,           0,         563,      -3.822836462,      -6.505001679,     -0.6060940043,     -0.5414348262,       3.086892232,       1.875573037
          0,           0,         564,      -3.823490931,      -6.505658703,     -0.6080210414,     -0.5416230198,       3.086254315,       1.875175268
          0,           0,         565,       -3.82561911,      -6.506514351,     -0.6131386556,      -0.544372953,       3.083338003,       1.874608499
          0,           0,         566,      -3.827659561,      -6.507348044,     -0.6174067493,     -0.5467248978,       3.080790047,       1.873369799
          0,           0,         567,      -3.829498159,      -6.508323298,     -0.6210246487,     -0.5482426893,       3.078609156,       1.871791203
          0,           0,         568,      -3.831914134,      -6.509492527,     -0.6246021203,     -0.5500190697,       3.075784723,       1.870340321
          0,           0,         569,      -3.833231872,      -6.510447544,     -0.6249813264,     -0.5503169523,       3.074605081,       1.869052043
          0,           0,         570,      -3.835364049,      -6.511846482,     -0.6263554867,     -0.5505178618,       3.072392728,       1.868168301
          0,           0,         571,      -3.835425932,      -6.511997861,      -0.623819332,     -0.5480815019,       3.073194214,       1.867475488
          0,           0,         572,      -3.837090157,      -6.513170164,     -0.6245850055,     -0.5498335911,        3.07120503,       1.866842218
          0,           0,         573,      -3.838276186,      -6.515534115,     -0.6255293615,     -0.5501164753,       3.069848842,       1.867019849
          0,           0,         574,      -3.839959363,      -6.516971617,     -0.6273011045,     -0.5519567855,       3.067724533,       1.867498006
          0,           0,         575,      -3.840407755,      -6.518193265,     -0.6277408677,     -0.5506381634,       3.067520236,        1.86649974
          0,           0,         576,      -3.841783761,      -6.519708595,     -0.6300603261,     -0.5526264894,       3.065664402,       1.865049171
          0,           0,         577,      -3.843096667,      -6.521104411,     -0.6310516354,     -0.5529048213,       3.064259062,       1.863546098
          0,           0,         578,      -3.844998548,       -6.52254633,     -0.6327454256,     -0.5531175948,       3.062348309,       1.862155937
          0,           0,         579,      -3.847713903,      -6.523730487,     -0.6356732685,     -0.5551819174,       3.059317871,       1.862423636
          0,           0,         580,      -3.848406955,      -6.524600205,     -0.6335494953,     -0.5559878485,        3.05942712,       1.863409401
          0,           0,         581,      -3.846740505,      -6.524610664,      -0.626596161,     -0.5539440336,        3.06263194,       1.864276992
          0,           0,         582,      -3.846309594,      -6.525395807,     -0.6228664441,     -0.5558071181,       3.063775633,       1.861087516
          0,           0,         583,      -3.846948807,      -6.526342879,     -0.6221122058,     -0.5585898025,       3.063175167,        1.85814887
          0,           0,         584,       -3.84573289,      -6.526957857,      -0.621198026,      -0.557736311,       3.064980606,       1.858835772
          0,           0,         585,      -3.846602801,      -6.528009752,     -0.6240936075,     -0.5601798441,        3.06370014,       1.857671137
          0,           0,         586,      -3.846632023,      -6.528844964,     -0.6256609046,     -0.5597092389,       3.063936067,       1.856871196
          0,           0,         587,      -3.846206734,      -6.528178974,     -0.6255581422,     -0.5586608662,       3.065015739,       1.855390292
          0,           0,         588,       -3.84686979,      -6.529262733,     -0.6262640994,     -0.5599859364,       3.064282467,       1.852415309
          0,           0,         589,      -3.846359879,      -6.529673204,     -0.6251845222,     -0.5611114677,       3.065064847,         1.8496915
          0,           0,         590,      -3.846927523,      -6.530105796,     -0.6257601497,     -0.5635079521,       3.064321595,       1.846399373
          0,           0,         591,      -3.846408915,      -6.530165055,     -0.6242198399,     -0.5631597624,       3.065133205,       1.843556919
          0,           0,         592,      -3.846991789,      -6.531269971,     -0.6249860099,     -0.5633321661,        3.06448237,       1.841332539
          0,           0,         593,      -3.848037586,      -6.532093006,     -0.6288714842,     -0.5626824067,       3.063258251,       1.839992966
          0,           0,         594,      -3.848970551,      -6.533041737,      -0.628891771,     -0.5636801147,       3.061931399,       1.839221794
          0,           0,         595,       -3.84962777,      -6.534175039,     -0.6268908313,     -0.5648663723,       3.061475838,       1.837303761
          0,           0,         596,       -3.85147331,      -6.535341684,     -0.6277061208,     -0.5695898634,       3.058452492,       1.835874942
          0,           0,         597,      -3.850766461,      -6.536412994,     -0.6216833987,     -0.5723000982,       3.059797168,       1.832907494
          0,           0,         598,      -3.850822168,      -6.537419053,     -0.6241704467,     -0.5705284282,       3.059787355,       1.830996971
          0,           0,         599,      -3.850590404,      -6.538672838,     -0.6258504815,     -0.5696206922,       3.060094645,       1.829347723
          0,           0,         600,      -3.851095635,      -6.540083009,     -0.6280938865,     -0.5724395932,       3.058833021,       1.827673584
          0,           0,         601,      -3.852108377,      -6.540689628,     -0.6317910963,     -0.5748005451,       3.056671833,        1.82541776
          0,           0,         602,      -3.853698266,      -6.542126516,     -0.6360784555,     -0.5776483678,       3.054013075,       1.823750899
          0,           0,         603,      -3.853362442,      -6.542902045,     -0.6356562132,     -0.5770768576,       3.054319876,       1.822473007
          0,           0,         604,      -3.854541523,       -6.54394611,     -0.6376640048,     -0.5775098942,       3.052564532,       1.821376397
          0,           0,         605,      -3.855480285,      -6.544709696,     -0.6405872891,     -0.5791645594,       3.050917983,       1.819455827
          0,           0,         606,      -3.857889795,      -6.546156014,     -0.6480338316,      -0.582464027,       3.047451287,       1.816974909
          0,           0,         607,      -3.858623193,      -6.547081607,     -0.6511443267,     -0.5825378642,        3.04632042,       1.814378404
          0,           0,         608,      -3.858036065,      -6.547618038,     -0.6504618159,     -0.5805566425,        3.04739656,       1.811044624
          0,           0,         609,      -3.859707665,       -6.54874365,     -0.6555966219,     -0.5828265595,       3.044896188,       1.808181042
          0,           0,         610,      -3.860126319,      -6.549317422,     -0.6568574126,     -0.5832677662,        3.04441691,       1.805153801
          0,           0,         611,      -3.860868725,      -6.549933328,     -0.6579333007,     -0.5841734279,       3.043568421,        1.80173421
          0,           0,         612,      -3.862367985,      -6.550670927,     -0.6602103079,     -0.5859254836,        3.04164739,       1.799478954
          0,           0,         613,      -3.862841337,      -6.551726996,     -0.6585269571,     -0.5867550202,       3.041522895,       1.797763342
